PERMNO,date,TICKER,COMNAM,PRC,vwretd
12490,10/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,184.63,0.11403
12490,11/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,188,-0.006207
12490,12/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,183.88,0.003696
12490,1/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,192.60001,0.054095
12490,2/29/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,196.73,0.041239
12490,3/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,208.64999,0.024004
12490,4/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,207.08,-0.006806
12490,5/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,192.89999,-0.065574
12490,6/29/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,195.58,0.038189
12490,7/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,195.98,0.010284
12490,8/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,194.85001,0.026278
12490,9/28/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,207.45,0.026554
12490,10/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,194.53,-0.014104
12490,11/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,190.07001,0.006192
12490,12/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,191.55,0.012529
12490,1/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,203.07001,0.054145
12490,2/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,200.83,0.00834
12490,3/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,213.3,0.035294
12490,4/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,202.53999,0.014947
12490,5/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,208.02,0.019074
12490,6/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,191.11,-0.015036
12490,7/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,195.03999,0.052717
12490,8/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,182.27,-0.025727
12490,9/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,185.17999,0.03747
12490,10/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,179.21001,0.039895
12490,11/29/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,179.67999,0.024966
12490,12/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,187.57001,0.02614
17830,7/31/1963,UTX,UNITED TECHNOLOGIES CORP,44.25,-0.001718
17830,8/30/1963,UTX,UNITED TECHNOLOGIES CORP,45,0.052684
17830,9/30/1963,UTX,UNITED TECHNOLOGIES CORP,42.5,-0.011898
17830,10/31/1963,UTX,UNITED TECHNOLOGIES CORP,42,0.027708
17830,11/29/1963,UTX,UNITED TECHNOLOGIES CORP,46,-0.005549
17830,12/31/1963,UTX,UNITED TECHNOLOGIES CORP,42.75,0.021736
17830,1/31/1964,UTX,UNITED TECHNOLOGIES CORP,41.25,0.02579
17830,2/28/1964,UTX,UNITED TECHNOLOGIES CORP,47.25,0.017207
17830,3/31/1964,UTX,UNITED TECHNOLOGIES CORP,47,0.017636
17830,4/30/1964,UTX,UNITED TECHNOLOGIES CORP,43.75,0.004608
17830,5/28/1964,UTX,UNITED TECHNOLOGIES CORP,45.25,0.017403
17830,6/30/1964,UTX,UNITED TECHNOLOGIES CORP,49.375,0.01508
17830,7/31/1964,UTX,UNITED TECHNOLOGIES CORP,47.5,0.020118
17830,8/31/1964,UTX,UNITED TECHNOLOGIES CORP,54.125,-0.011266
17830,9/30/1964,UTX,UNITED TECHNOLOGIES CORP,59,0.03048
17830,10/30/1964,UTX,UNITED TECHNOLOGIES CORP,59.25,0.008869
17830,11/30/1964,UTX,UNITED TECHNOLOGIES CORP,59.5,0.003089
17830,12/31/1964,UTX,UNITED TECHNOLOGIES CORP,65.5,0.00369
17830,1/29/1965,UTX,UNITED TECHNOLOGIES CORP,63.5,0.038646
17830,2/26/1965,UTX,UNITED TECHNOLOGIES CORP,67.875,0.006946
17830,3/31/1965,UTX,UNITED TECHNOLOGIES CORP,67.5,-0.009715
17830,4/30/1965,UTX,UNITED TECHNOLOGIES CORP,77.75,0.033652
17830,5/28/1965,UTX,UNITED TECHNOLOGIES CORP,76.625,-0.00435
17830,6/30/1965,UTX,UNITED TECHNOLOGIES CORP,71.375,-0.051868
17830,7/30/1965,UTX,UNITED TECHNOLOGIES CORP,80.5,0.016759
17830,8/31/1965,UTX,UNITED TECHNOLOGIES CORP,81.625,0.030883
17830,9/30/1965,UTX,UNITED TECHNOLOGIES CORP,90.5,0.031952
17830,10/29/1965,UTX,UNITED TECHNOLOGIES CORP,98.25,0.029271
17830,11/30/1965,UTX,UNITED TECHNOLOGIES CORP,81.375,0.003065
17830,12/31/1965,UTX,UNITED TECHNOLOGIES CORP,82.125,0.013545
17830,1/31/1966,UTX,UNITED TECHNOLOGIES CORP,92,0.012122
17830,2/28/1966,UTX,UNITED TECHNOLOGIES CORP,85.75,-0.008621
17830,3/31/1966,UTX,UNITED TECHNOLOGIES CORP,85.75,-0.020923
17830,4/29/1966,UTX,UNITED TECHNOLOGIES CORP,89.625,0.024837
17830,5/31/1966,UTX,UNITED TECHNOLOGIES CORP,81.5,-0.052539
17830,6/30/1966,UTX,UNITED TECHNOLOGIES CORP,86.25,-0.010317
17830,7/29/1966,UTX,UNITED TECHNOLOGIES CORP,70.75,-0.01287
17830,8/31/1966,UTX,UNITED TECHNOLOGIES CORP,69.875,-0.075388
17830,9/30/1966,UTX,UNITED TECHNOLOGIES CORP,73,-0.006958
17830,10/31/1966,UTX,UNITED TECHNOLOGIES CORP,63.375,0.042294
17830,11/30/1966,UTX,UNITED TECHNOLOGIES CORP,81.375,0.017516
17830,12/30/1966,UTX,UNITED TECHNOLOGIES CORP,81.625,0.00621
17830,1/31/1967,UTX,UNITED TECHNOLOGIES CORP,88.5,0.08553
17830,2/28/1967,UTX,UNITED TECHNOLOGIES CORP,88.25,0.010945
17830,3/31/1967,UTX,UNITED TECHNOLOGIES CORP,91.125,0.043384
17830,4/28/1967,UTX,UNITED TECHNOLOGIES CORP,96.5,0.041609
17830,5/31/1967,UTX,UNITED TECHNOLOGIES CORP,99.75,-0.039293
17830,6/30/1967,UTX,UNITED TECHNOLOGIES CORP,107.75,0.026903
17830,7/31/1967,UTX,UNITED TECHNOLOGIES CORP,95.625,0.049189
17830,8/31/1967,UTX,UNITED TECHNOLOGIES CORP,93.875,-0.006282
17830,9/29/1967,UTX,UNITED TECHNOLOGIES CORP,84.75,0.034286
17830,10/31/1967,UTX,UNITED TECHNOLOGIES CORP,78.25,-0.027433
17830,11/30/1967,UTX,UNITED TECHNOLOGIES CORP,80.75,0.007902
17830,12/29/1967,UTX,UNITED TECHNOLOGIES CORP,81.5,0.033699
17830,1/31/1968,UTX,UNITED TECHNOLOGIES CORP,72.25,-0.03633
17830,2/29/1968,UTX,UNITED TECHNOLOGIES CORP,68.625,-0.033624
17830,3/29/1968,UTX,UNITED TECHNOLOGIES CORP,72,0.005116
17830,4/30/1968,UTX,UNITED TECHNOLOGIES CORP,76.5,0.094148
17830,5/31/1968,UTX,UNITED TECHNOLOGIES CORP,70.75,0.027041
17830,6/28/1968,UTX,UNITED TECHNOLOGIES CORP,64.375,0.011527
17830,7/30/1968,UTX,UNITED TECHNOLOGIES CORP,64.25,-0.022024
17830,8/30/1968,UTX,UNITED TECHNOLOGIES CORP,60,0.018038
17830,9/30/1968,UTX,UNITED TECHNOLOGIES CORP,63,0.044454
17830,10/31/1968,UTX,UNITED TECHNOLOGIES CORP,64.25,0.009041
17830,11/29/1968,UTX,UNITED TECHNOLOGIES CORP,76,0.058502
17830,12/31/1968,UTX,UNITED TECHNOLOGIES CORP,65.875,-0.033873
17830,1/31/1969,UTX,UNITED TECHNOLOGIES CORP,71,-0.006711
17830,2/28/1969,UTX,UNITED TECHNOLOGIES CORP,74.625,-0.05364
17830,3/28/1969,UTX,UNITED TECHNOLOGIES CORP,76.5,0.030506
17830,4/30/1969,UTX,UNITED TECHNOLOGIES CORP,80.125,0.020526
17830,5/29/1969,UTX,UNITED TECHNOLOGIES CORP,66.5,0.00504
17830,6/30/1969,UTX,UNITED TECHNOLOGIES CORP,61,-0.067387
17830,7/31/1969,UTX,UNITED TECHNOLOGIES CORP,52.625,-0.065172
17830,8/29/1969,UTX,UNITED TECHNOLOGIES CORP,47.375,0.05149
17830,9/30/1969,UTX,UNITED TECHNOLOGIES CORP,46.75,-0.02259
17830,10/31/1969,UTX,UNITED TECHNOLOGIES CORP,48.375,0.055638
17830,11/28/1969,UTX,UNITED TECHNOLOGIES CORP,43.25,-0.032164
17830,12/31/1969,UTX,UNITED TECHNOLOGIES CORP,39.25,-0.019681
17830,1/30/1970,UTX,UNITED TECHNOLOGIES CORP,32.875,-0.073254
17830,2/27/1970,UTX,UNITED TECHNOLOGIES CORP,37.75,0.056706
17830,3/31/1970,UTX,UNITED TECHNOLOGIES CORP,36,-0.004729
17830,4/30/1970,UTX,UNITED TECHNOLOGIES CORP,30,-0.105318
17830,5/29/1970,UTX,UNITED TECHNOLOGIES CORP,29.875,-0.064346
17830,6/30/1970,UTX,UNITED TECHNOLOGIES CORP,25.75,-0.051067
17830,7/31/1970,UTX,UNITED TECHNOLOGIES CORP,30.5,0.074169
17830,8/31/1970,UTX,UNITED TECHNOLOGIES CORP,34.5,0.050036
17830,9/30/1970,UTX,UNITED TECHNOLOGIES CORP,36.5,0.047536
17830,10/30/1970,UTX,UNITED TECHNOLOGIES CORP,33.25,-0.018208
17830,11/30/1970,UTX,UNITED TECHNOLOGIES CORP,32,0.050448
17830,12/31/1970,UTX,UNITED TECHNOLOGIES CORP,33.75,0.060723
17830,1/29/1971,UTX,UNITED TECHNOLOGIES CORP,36.375,0.05203
17830,2/26/1971,UTX,UNITED TECHNOLOGIES CORP,36.5,0.016913
17830,3/31/1971,UTX,UNITED TECHNOLOGIES CORP,39.625,0.044778
17830,4/30/1971,UTX,UNITED TECHNOLOGIES CORP,43.625,0.033332
17830,5/28/1971,UTX,UNITED TECHNOLOGIES CORP,39.875,-0.036409
17830,6/30/1971,UTX,UNITED TECHNOLOGIES CORP,36.625,0.003119
17830,7/30/1971,UTX,UNITED TECHNOLOGIES CORP,31.75,-0.040283
17830,8/31/1971,UTX,UNITED TECHNOLOGIES CORP,31,0.042511
17830,9/30/1971,UTX,UNITED TECHNOLOGIES CORP,30.5,-0.005016
17830,10/29/1971,UTX,UNITED TECHNOLOGIES CORP,30.25,-0.040682
17830,11/30/1971,UTX,UNITED TECHNOLOGIES CORP,27,-0.001262
17830,12/31/1971,UTX,UNITED TECHNOLOGIES CORP,29.375,0.091257
17830,1/31/1972,UTX,UNITED TECHNOLOGIES CORP,36.125,0.028383
17830,2/29/1972,UTX,UNITED TECHNOLOGIES CORP,32.875,0.031349
17830,3/30/1972,UTX,UNITED TECHNOLOGIES CORP,32.75,0.008722
17830,4/28/1972,UTX,UNITED TECHNOLOGIES CORP,37.375,0.005505
17830,5/31/1972,UTX,UNITED TECHNOLOGIES CORP,39.875,0.016375
17830,6/30/1972,UTX,UNITED TECHNOLOGIES CORP,35.375,-0.020896
17830,7/31/1972,UTX,UNITED TECHNOLOGIES CORP,39,-0.004254
17830,8/31/1972,UTX,UNITED TECHNOLOGIES CORP,38.125,0.035966
17830,9/29/1972,UTX,UNITED TECHNOLOGIES CORP,42.75,-0.007671
17830,10/31/1972,UTX,UNITED TECHNOLOGIES CORP,46,0.008676
17830,11/30/1972,UTX,UNITED TECHNOLOGIES CORP,47.25,0.049764
17830,12/29/1972,UTX,UNITED TECHNOLOGIES CORP,44.5,0.011243
17830,1/31/1973,UTX,UNITED TECHNOLOGIES CORP,41.75,-0.027452
17830,2/28/1973,UTX,UNITED TECHNOLOGIES CORP,38.375,-0.04437
17830,3/30/1973,UTX,UNITED TECHNOLOGIES CORP,36.25,-0.007859
17830,4/30/1973,UTX,UNITED TECHNOLOGIES CORP,35.75,-0.051766
17830,5/31/1973,UTX,UNITED TECHNOLOGIES CORP,35.75,-0.024511
17830,6/29/1973,UTX,UNITED TECHNOLOGIES CORP,27.625,-0.008646
17830,7/31/1973,UTX,UNITED TECHNOLOGIES CORP,30.625,0.056956
17830,8/31/1973,UTX,UNITED TECHNOLOGIES CORP,26.5,-0.029657
17830,9/28/1973,UTX,UNITED TECHNOLOGIES CORP,32,0.053935
17830,10/31/1973,UTX,UNITED TECHNOLOGIES CORP,31.125,-0.000414
17830,11/30/1973,UTX,UNITED TECHNOLOGIES CORP,24.75,-0.120708
17830,12/31/1973,UTX,UNITED TECHNOLOGIES CORP,23.75,0.011438
17830,1/31/1974,UTX,UNITED TECHNOLOGIES CORP,23.375,0.004413
17830,2/28/1974,UTX,UNITED TECHNOLOGIES CORP,25.25,0.002346
17830,3/29/1974,UTX,UNITED TECHNOLOGIES CORP,26.625,-0.023364
17830,4/30/1974,UTX,UNITED TECHNOLOGIES CORP,28,-0.04596
17830,5/31/1974,UTX,UNITED TECHNOLOGIES CORP,26.5,-0.041981
17830,6/28/1974,UTX,UNITED TECHNOLOGIES CORP,26.25,-0.022942
17830,7/31/1974,UTX,UNITED TECHNOLOGIES CORP,24.25,-0.070874
17830,8/30/1974,UTX,UNITED TECHNOLOGIES CORP,26.625,-0.087757
17830,9/30/1974,UTX,UNITED TECHNOLOGIES CORP,25.75,-0.109718
17830,10/31/1974,UTX,UNITED TECHNOLOGIES CORP,28.625,0.165584
17830,11/29/1974,UTX,UNITED TECHNOLOGIES CORP,30,-0.041046
17830,12/31/1974,UTX,UNITED TECHNOLOGIES CORP,32.625,-0.027005
17830,1/31/1975,UTX,UNITED TECHNOLOGIES CORP,34,0.1416
17830,2/28/1975,UTX,UNITED TECHNOLOGIES CORP,36,0.058412
17830,3/31/1975,UTX,UNITED TECHNOLOGIES CORP,41,0.03019
17830,4/30/1975,UTX,UNITED TECHNOLOGIES CORP,48,0.046497
17830,5/30/1975,UTX,UNITED TECHNOLOGIES CORP,48,0.05514
17830,6/30/1975,UTX,UNITED TECHNOLOGIES CORP,58,0.051473
17830,7/31/1975,UTX,UNITED TECHNOLOGIES CORP,53.625,-0.060385
17830,8/29/1975,UTX,UNITED TECHNOLOGIES CORP,54.875,-0.023557
17830,9/30/1975,UTX,UNITED TECHNOLOGIES CORP,56.625,-0.03801
17830,10/31/1975,UTX,UNITED TECHNOLOGIES CORP,52.375,0.055857
17830,11/28/1975,UTX,UNITED TECHNOLOGIES CORP,50,0.031223
17830,12/31/1975,UTX,UNITED TECHNOLOGIES CORP,46.375,-0.010998
17830,1/30/1976,UTX,UNITED TECHNOLOGIES CORP,53.75,0.126012
17830,2/27/1976,UTX,UNITED TECHNOLOGIES CORP,57.375,0.00731
17830,3/31/1976,UTX,UNITED TECHNOLOGIES CORP,59.125,0.02674
17830,4/30/1976,UTX,UNITED TECHNOLOGIES CORP,66,-0.010402
17830,5/28/1976,UTX,UNITED TECHNOLOGIES CORP,33,-0.009326
17830,6/30/1976,UTX,UNITED TECHNOLOGIES CORP,37.375,0.044522
17830,7/30/1976,UTX,UNITED TECHNOLOGIES CORP,34.625,-0.006135
17830,8/31/1976,UTX,UNITED TECHNOLOGIES CORP,33.75,-0.001398
17830,9/30/1976,UTX,UNITED TECHNOLOGIES CORP,34.625,0.024512
17830,10/29/1976,UTX,UNITED TECHNOLOGIES CORP,34.875,-0.020373
17830,11/30/1976,UTX,UNITED TECHNOLOGIES CORP,35.375,0.005361
17830,12/31/1976,UTX,UNITED TECHNOLOGIES CORP,38.875,0.061593
17830,1/31/1977,UTX,UNITED TECHNOLOGIES CORP,36.5,-0.036328
17830,2/28/1977,UTX,UNITED TECHNOLOGIES CORP,35.625,-0.015744
17830,3/31/1977,UTX,UNITED TECHNOLOGIES CORP,34.75,-0.009249
17830,4/29/1977,UTX,UNITED TECHNOLOGIES CORP,38.5,0.004962
17830,5/31/1977,UTX,UNITED TECHNOLOGIES CORP,37.625,-0.010777
17830,6/30/1977,UTX,UNITED TECHNOLOGIES CORP,40,0.051369
17830,7/29/1977,UTX,UNITED TECHNOLOGIES CORP,38.5,-0.012806
17830,8/31/1977,UTX,UNITED TECHNOLOGIES CORP,35.375,-0.013338
17830,9/30/1977,UTX,UNITED TECHNOLOGIES CORP,35.125,0.001572
17830,10/31/1977,UTX,UNITED TECHNOLOGIES CORP,34.75,-0.039278
17830,11/30/1977,UTX,UNITED TECHNOLOGIES CORP,37.5,0.04544
17830,12/30/1977,UTX,UNITED TECHNOLOGIES CORP,35.875,0.008223
17830,1/31/1978,UTX,UNITED TECHNOLOGIES CORP,34,-0.055199
17830,2/28/1978,UTX,UNITED TECHNOLOGIES CORP,33.875,-0.009275
17830,3/31/1978,UTX,UNITED TECHNOLOGIES CORP,35.625,0.034009
17830,4/28/1978,UTX,UNITED TECHNOLOGIES CORP,40.375,0.082853
17830,5/31/1978,UTX,UNITED TECHNOLOGIES CORP,43.375,0.02323
17830,6/30/1978,UTX,UNITED TECHNOLOGIES CORP,42.375,-0.010748
17830,7/31/1978,UTX,UNITED TECHNOLOGIES CORP,46,0.056741
17830,8/31/1978,UTX,UNITED TECHNOLOGIES CORP,47.875,0.04237
17830,9/29/1978,UTX,UNITED TECHNOLOGIES CORP,43.5,-0.006889
17830,10/31/1978,UTX,UNITED TECHNOLOGIES CORP,37.75,-0.110995
17830,11/30/1978,UTX,UNITED TECHNOLOGIES CORP,38.25,0.033787
17830,12/29/1978,UTX,UNITED TECHNOLOGIES CORP,38.875,0.017708
17830,1/31/1979,UTX,UNITED TECHNOLOGIES CORP,39.5,0.04953
17830,2/28/1979,UTX,UNITED TECHNOLOGIES CORP,35.5,-0.026765
17830,3/30/1979,UTX,UNITED TECHNOLOGIES CORP,36.875,0.065613
17830,4/30/1979,UTX,UNITED TECHNOLOGIES CORP,39.25,0.00852
17830,5/31/1979,UTX,UNITED TECHNOLOGIES CORP,37,-0.013571
17830,6/29/1979,UTX,UNITED TECHNOLOGIES CORP,37.125,0.046852
17830,7/31/1979,UTX,UNITED TECHNOLOGIES CORP,39.375,0.014991
17830,8/31/1979,UTX,UNITED TECHNOLOGIES CORP,43.375,0.064732
17830,9/28/1979,UTX,UNITED TECHNOLOGIES CORP,40.75,0.001426
17830,10/31/1979,UTX,UNITED TECHNOLOGIES CORP,37.75,-0.072662
17830,11/30/1979,UTX,UNITED TECHNOLOGIES CORP,40.875,0.063604
17830,12/31/1979,UTX,UNITED TECHNOLOGIES CORP,43,0.028215
17830,1/31/1980,UTX,UNITED TECHNOLOGIES CORP,49.875,0.065607
17830,2/29/1980,UTX,UNITED TECHNOLOGIES CORP,46.625,0.001015
17830,3/31/1980,UTX,UNITED TECHNOLOGIES CORP,41.25,-0.120224
17830,4/30/1980,UTX,UNITED TECHNOLOGIES CORP,42.125,0.052287
17830,5/30/1980,UTX,UNITED TECHNOLOGIES CORP,42.75,0.06009
17830,6/30/1980,UTX,UNITED TECHNOLOGIES CORP,41.875,0.037714
17830,7/31/1980,UTX,UNITED TECHNOLOGIES CORP,48.5,0.069438
17830,8/29/1980,UTX,UNITED TECHNOLOGIES CORP,49.375,0.023553
17830,9/30/1980,UTX,UNITED TECHNOLOGIES CORP,51,0.029498
17830,10/31/1980,UTX,UNITED TECHNOLOGIES CORP,49.875,0.020095
17830,11/28/1980,UTX,UNITED TECHNOLOGIES CORP,61.375,0.104952
17830,12/31/1980,UTX,UNITED TECHNOLOGIES CORP,61,-0.03441
17830,1/30/1981,UTX,UNITED TECHNOLOGIES CORP,55.25,-0.040087
17830,2/27/1981,UTX,UNITED TECHNOLOGIES CORP,55.875,0.015521
17830,3/31/1981,UTX,UNITED TECHNOLOGIES CORP,56.25,0.046184
17830,4/30/1981,UTX,UNITED TECHNOLOGIES CORP,59.25,-0.011268
17830,5/29/1981,UTX,UNITED TECHNOLOGIES CORP,57.875,0.01355
17830,6/30/1981,UTX,UNITED TECHNOLOGIES CORP,55.375,-0.010243
17830,7/31/1981,UTX,UNITED TECHNOLOGIES CORP,50.625,-0.00308
17830,8/31/1981,UTX,UNITED TECHNOLOGIES CORP,45.25,-0.056279
17830,9/30/1981,UTX,UNITED TECHNOLOGIES CORP,44.375,-0.063773
17830,10/30/1981,UTX,UNITED TECHNOLOGIES CORP,45.375,0.060162
17830,11/30/1981,UTX,UNITED TECHNOLOGIES CORP,43.125,0.045849
17830,12/31/1981,UTX,UNITED TECHNOLOGIES CORP,41.75,-0.028096
17830,1/29/1982,UTX,UNITED TECHNOLOGIES CORP,40,-0.02621
17830,2/26/1982,UTX,UNITED TECHNOLOGIES CORP,35.875,-0.051126
17830,3/31/1982,UTX,UNITED TECHNOLOGIES CORP,36.5,-0.010099
17830,4/30/1982,UTX,UNITED TECHNOLOGIES CORP,37.25,0.043267
17830,5/28/1982,UTX,UNITED TECHNOLOGIES CORP,37.75,-0.028212
17830,6/30/1982,UTX,UNITED TECHNOLOGIES CORP,39.25,-0.023912
17830,7/30/1982,UTX,UNITED TECHNOLOGIES CORP,41.625,-0.020526
17830,8/31/1982,UTX,UNITED TECHNOLOGIES CORP,47.75,0.119013
17830,9/30/1982,UTX,UNITED TECHNOLOGIES CORP,46.25,0.016761
17830,10/29/1982,UTX,UNITED TECHNOLOGIES CORP,53.5,0.118636
17830,11/30/1982,UTX,UNITED TECHNOLOGIES CORP,55.25,0.051935
17830,12/31/1982,UTX,UNITED TECHNOLOGIES CORP,56.625,0.014516
17830,1/31/1983,UTX,UNITED TECHNOLOGIES CORP,61.375,0.04185
17830,2/28/1983,UTX,UNITED TECHNOLOGIES CORP,66.875,0.030215
17830,3/31/1983,UTX,UNITED TECHNOLOGIES CORP,67.25,0.03468
17830,4/29/1983,UTX,UNITED TECHNOLOGIES CORP,72.75,0.074188
17830,5/31/1983,UTX,UNITED TECHNOLOGIES CORP,68.125,0.013226
17830,6/30/1983,UTX,UNITED TECHNOLOGIES CORP,73.375,0.037838
17830,7/29/1983,UTX,UNITED TECHNOLOGIES CORP,67,-0.031568
17830,8/31/1983,UTX,UNITED TECHNOLOGIES CORP,68,0.003463
17830,9/30/1983,UTX,UNITED TECHNOLOGIES CORP,69.25,0.016028
17830,10/31/1983,UTX,UNITED TECHNOLOGIES CORP,64.75,-0.028074
17830,11/30/1983,UTX,UNITED TECHNOLOGIES CORP,72.75,0.029556
17830,12/30/1983,UTX,UNITED TECHNOLOGIES CORP,72.5,-0.010464
17830,1/31/1984,UTX,UNITED TECHNOLOGIES CORP,69.25,-0.013023
17830,2/29/1984,UTX,UNITED TECHNOLOGIES CORP,60.25,-0.039073
17830,3/30/1984,UTX,UNITED TECHNOLOGIES CORP,62.375,0.013389
17830,4/30/1984,UTX,UNITED TECHNOLOGIES CORP,64.625,0.002538
17830,5/31/1984,UTX,UNITED TECHNOLOGIES CORP,62.5,-0.05232
17830,6/29/1984,UTX,UNITED TECHNOLOGIES CORP,32.5,0.023385
17830,7/31/1984,UTX,UNITED TECHNOLOGIES CORP,34.75,-0.020621
17830,8/31/1984,UTX,UNITED TECHNOLOGIES CORP,38.625,0.112689
17830,9/28/1984,UTX,UNITED TECHNOLOGIES CORP,37.25,0.000404
17830,10/31/1984,UTX,UNITED TECHNOLOGIES CORP,39.75,-0.000074
17830,11/30/1984,UTX,UNITED TECHNOLOGIES CORP,35.875,-0.010685
17830,12/31/1984,UTX,UNITED TECHNOLOGIES CORP,36.25,0.023656
17830,1/31/1985,UTX,UNITED TECHNOLOGIES CORP,42.875,0.085718
17830,2/28/1985,UTX,UNITED TECHNOLOGIES CORP,41.875,0.016896
17830,3/29/1985,UTX,UNITED TECHNOLOGIES CORP,40.875,-0.001747
17830,4/30/1985,UTX,UNITED TECHNOLOGIES CORP,38.125,-0.002186
17830,5/31/1985,UTX,UNITED TECHNOLOGIES CORP,43.75,0.055775
17830,6/28/1985,UTX,UNITED TECHNOLOGIES CORP,41.5,0.017091
17830,7/31/1985,UTX,UNITED TECHNOLOGIES CORP,41.5,-0.000251
17830,8/30/1985,UTX,UNITED TECHNOLOGIES CORP,40.125,-0.004795
17830,9/30/1985,UTX,UNITED TECHNOLOGIES CORP,37.25,-0.039826
17830,10/31/1985,UTX,UNITED TECHNOLOGIES CORP,40.375,0.044441
17830,11/29/1985,UTX,UNITED TECHNOLOGIES CORP,42,0.069228
17830,12/31/1985,UTX,UNITED TECHNOLOGIES CORP,43.75,0.043061
17830,1/31/1986,UTX,UNITED TECHNOLOGIES CORP,46.875,0.009829
17830,2/28/1986,UTX,UNITED TECHNOLOGIES CORP,53.25,0.0725
17830,3/31/1986,UTX,UNITED TECHNOLOGIES CORP,53.625,0.053885
17830,4/30/1986,UTX,UNITED TECHNOLOGIES CORP,50.5,-0.007903
17830,5/30/1986,UTX,UNITED TECHNOLOGIES CORP,50.5,0.050844
17830,6/30/1986,UTX,UNITED TECHNOLOGIES CORP,49.5,0.014246
17830,7/31/1986,UTX,UNITED TECHNOLOGIES CORP,41.125,-0.0597
17830,8/29/1986,UTX,UNITED TECHNOLOGIES CORP,45.875,0.066181
17830,9/30/1986,UTX,UNITED TECHNOLOGIES CORP,42.25,-0.079021
17830,10/31/1986,UTX,UNITED TECHNOLOGIES CORP,42.875,0.049303
17830,11/28/1986,UTX,UNITED TECHNOLOGIES CORP,44.625,0.015093
17830,12/31/1986,UTX,UNITED TECHNOLOGIES CORP,46,-0.026388
17830,1/30/1987,UTX,UNITED TECHNOLOGIES CORP,49.375,0.128496
17830,2/27/1987,UTX,UNITED TECHNOLOGIES CORP,54.625,0.047918
17830,3/31/1987,UTX,UNITED TECHNOLOGIES CORP,50.875,0.023664
17830,4/30/1987,UTX,UNITED TECHNOLOGIES CORP,46.25,-0.017001
17830,5/29/1987,UTX,UNITED TECHNOLOGIES CORP,45.5,0.005125
17830,6/30/1987,UTX,UNITED TECHNOLOGIES CORP,52.25,0.043662
17830,7/31/1987,UTX,UNITED TECHNOLOGIES CORP,57.75,0.044248
17830,8/31/1987,UTX,UNITED TECHNOLOGIES CORP,57.625,0.037146
17830,9/30/1987,UTX,UNITED TECHNOLOGIES CORP,58,-0.020774
17830,10/30/1987,UTX,UNITED TECHNOLOGIES CORP,35.25,-0.225363
17830,11/30/1987,UTX,UNITED TECHNOLOGIES CORP,31.625,-0.072273
17830,12/31/1987,UTX,UNITED TECHNOLOGIES CORP,33.875,0.070327
17830,1/29/1988,UTX,UNITED TECHNOLOGIES CORP,38.375,0.04488
17830,2/29/1988,UTX,UNITED TECHNOLOGIES CORP,40.75,0.051695
17830,3/31/1988,UTX,UNITED TECHNOLOGIES CORP,39,-0.016598
17830,4/29/1988,UTX,UNITED TECHNOLOGIES CORP,38.875,0.010991
17830,5/31/1988,UTX,UNITED TECHNOLOGIES CORP,37.5,0.000448
17830,6/30/1988,UTX,UNITED TECHNOLOGIES CORP,38.5,0.051459
17830,7/29/1988,UTX,UNITED TECHNOLOGIES CORP,37.5,-0.007272
17830,8/31/1988,UTX,UNITED TECHNOLOGIES CORP,36.75,-0.028006
17830,9/30/1988,UTX,UNITED TECHNOLOGIES CORP,39.875,0.037202
17830,10/31/1988,UTX,UNITED TECHNOLOGIES CORP,41.625,0.017646
17830,11/30/1988,UTX,UNITED TECHNOLOGIES CORP,40.125,-0.016412
17830,12/30/1988,UTX,UNITED TECHNOLOGIES CORP,41.125,0.021075
17830,1/31/1989,UTX,UNITED TECHNOLOGIES CORP,44.125,0.066103
17830,2/28/1989,UTX,UNITED TECHNOLOGIES CORP,43.75,-0.016446
17830,3/31/1989,UTX,UNITED TECHNOLOGIES CORP,45.5,0.021465
